,id,period,text,homeAway,scoringPlay,athlete,coordinate,shootingPlay,type,isFreeThrow,x,y,clck,prd,awyScr,hmScr,txt,tm,sq,plyTypId,scrng
0,4008285092,"{'number': 1, 'displayValue': '1st Quarter'}",Andrew Bogut makes two point shot (Stephen Curry assists),away,True,"{'id': '2747', 'name': 'Andrew Bogut'}","{'x': 25, 'y': 0}",True,"{'id': '118', 'txt': 'Alley Oop Dunk Shot'}",,25,0,11:42,1,2,0,Andrew Bogut makes two point shot (Stephen Curry assists),9,2,118,True
1,4008285093,"{'number': 1, 'displayValue': '1st Quarter'}",LeBron James makes two point shot (Kevin Love assists),home,True,"{'id': '1966', 'name': 'LeBron James'}","{'x': 24, 'y': 1}",True,"{'id': '126', 'txt': 'Layup Driving Reverse'}",,24,1,11:15,1,2,2,LeBron James makes two point shot (Kevin Love assists),5,3,126,True
2,4008285094,"{'number': 1, 'displayValue': '1st Quarter'}",Stephen Curry makes 28-foot  three point jumper ,away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 13, 'y': 25}",True,"{'id': '92', 'txt': 'Jump Shot'}",,13,25,11:03,1,5,2,Stephen Curry makes 28-foot  three point jumper ,9,4,92,True
3,4008285095,"{'number': 1, 'displayValue': '1st Quarter'}",Kyrie Irving  misses driving layup,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 24, 'y': 2}",True,"{'id': '110', 'txt': 'Driving Layup Shot'}",,24,2,10:40,1,5,2,Kyrie Irving  misses driving layup,5,5,110,
4,4008285097,"{'number': 1, 'displayValue': '1st Quarter'}",Klay Thompson makes 19-foot two point shot,away,True,"{'id': '6475', 'name': 'Klay Thompson'}","{'x': 11, 'y': 12}",True,"{'id': '131', 'txt': 'Pullup Jump Shot'}",,11,12,10:27,1,7,2,Klay Thompson makes 19-foot two point shot,9,7,131,True
5,4008285098,"{'number': 1, 'displayValue': '1st Quarter'}",Kevin Love  misses 22-foot jumper,home,,"{'id': '3449', 'name': 'Kevin Love'}","{'x': 23, 'y': 22}",True,"{'id': '92', 'txt': 'Jump Shot'}",,23,22,10:17,1,7,2,Kevin Love  misses 22-foot jumper,5,8,92,
6,40082850910,"{'number': 1, 'displayValue': '1st Quarter'}",Klay Thompson makes 24-foot  three point jumper  (Draymond Green assists),away,True,"{'id': '6475', 'name': 'Klay Thompson'}","{'x': 42, 'y': 18}",True,"{'id': '92', 'txt': 'Jump Shot'}",,42,18,10:10,1,10,2,Klay Thompson makes 24-foot  three point jumper  (Draymond Green assists),9,10,92,True
7,40082850916,"{'number': 1, 'displayValue': '1st Quarter'}",Stephen Curry makes two point shot,away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 23, 'y': 0}",True,"{'id': '109', 'txt': 'Running Layup Shot'}",,23,0,9:48,1,12,2,Stephen Curry makes two point shot,9,16,109,True
8,40082850917,"{'number': 1, 'displayValue': '1st Quarter'}",Kyrie Irving  misses two point shot,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 25, 'y': 5}",True,"{'id': '130', 'txt': 'Floating Jump Shot'}",,25,5,9:33,1,12,2,Kyrie Irving  misses two point shot,5,17,130,
9,40082850919,"{'number': 1, 'displayValue': '1st Quarter'}",Klay Thompson  misses 24-foot three point jumper ,away,,"{'id': '6475', 'name': 'Klay Thompson'}","{'x': 23, 'y': 24}",True,"{'id': '92', 'txt': 'Jump Shot'}",,23,24,9:22,1,12,2,Klay Thompson  misses 24-foot three point jumper ,9,19,92,
10,40082850921,"{'number': 1, 'displayValue': '1st Quarter'}",Timofey Mozgov makes 6-foot two point shot (LeBron James assists),home,True,"{'id': '4298', 'name': 'Timofey Mozgov'}","{'x': 23, 'y': 6}",True,"{'id': '93', 'txt': 'Hook Shot'}",,23,6,9:02,1,12,4,Timofey Mozgov makes 6-foot two point shot (LeBron James assists),5,21,93,True
11,40082850923,"{'number': 1, 'displayValue': '1st Quarter'}",Andrew Bogut misses free throw 1 of 2,away,,"{'id': '2747', 'name': 'Andrew Bogut'}","{'x': 25, 'y': -8}",True,"{'id': '98', 'txt': 'Free Throw - 1 of 2'}",True,25,-8,8:51,1,12,4,Andrew Bogut misses free throw 1 of 2,9,23,98,
12,40082850925,"{'number': 1, 'displayValue': '1st Quarter'}",Andrew Bogut misses free throw 2 of 2,away,,"{'id': '2747', 'name': 'Andrew Bogut'}","{'x': 25, 'y': -8}",True,"{'id': '99', 'txt': 'Free Throw - 2 of 2'}",True,25,-8,8:51,1,12,4,Andrew Bogut misses free throw 2 of 2,9,25,99,
13,40082850928,"{'number': 1, 'displayValue': '1st Quarter'}",LeBron James  misses 25-foot three point jumper ,home,,"{'id': '1966', 'name': 'LeBron James'}","{'x': 20, 'y': 24}",True,"{'id': '92', 'txt': 'Jump Shot'}",,20,24,8:36,1,12,4,LeBron James  misses 25-foot three point jumper ,5,28,92,
14,40082850930,"{'number': 1, 'displayValue': '1st Quarter'}",Draymond Green  misses 25-foot three point jumper ,away,,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 12, 'y': 21}",True,"{'id': '92', 'txt': 'Jump Shot'}",,12,21,8:22,1,12,4,Draymond Green  misses 25-foot three point jumper ,9,30,92,
15,40082850934,"{'number': 1, 'displayValue': '1st Quarter'}",Andrew Bogut  misses 6-foot two point shot,away,,"{'id': '2747', 'name': 'Andrew Bogut'}","{'x': 27, 'y': 5}",True,"{'id': '130', 'txt': 'Floating Jump Shot'}",,27,5,8:06,1,12,4,Andrew Bogut  misses 6-foot two point shot,9,34,130,
16,40082850937,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith misses free throw 1 of 2,home,,"{'id': '2444', 'name': 'JR Smith'}","{'x': 25, 'y': -8}",True,"{'id': '98', 'txt': 'Free Throw - 1 of 2'}",True,25,-8,7:48,1,12,4,J.R. Smith misses free throw 1 of 2,5,37,98,
17,40082850939,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith makes free throw 2 of 2,home,True,"{'id': '2444', 'name': 'JR Smith'}","{'x': 25, 'y': -8}",True,"{'id': '99', 'txt': 'Free Throw - 2 of 2'}",True,25,-8,7:48,1,12,5,J.R. Smith makes free throw 2 of 2,5,39,99,True
18,40082850941,"{'number': 1, 'displayValue': '1st Quarter'}",Harrison Barnes makes 27-foot  three point jumper  (Draymond Green assists),away,True,"{'id': '6578', 'name': 'Harrison Barnes'}","{'x': 1, 'y': 12}",True,"{'id': '92', 'txt': 'Jump Shot'}",,1,12,7:30,1,15,5,Harrison Barnes makes 27-foot  three point jumper  (Draymond Green assists),9,41,92,True
19,40082850942,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith  misses two point shot,home,,"{'id': '2444', 'name': 'JR Smith'}","{'x': 25, 'y': 4}",True,"{'id': '130', 'txt': 'Floating Jump Shot'}",,25,4,7:15,1,15,5,J.R. Smith  misses two point shot,5,42,130,
20,40082850944,"{'number': 1, 'displayValue': '1st Quarter'}",Timofey Mozgov makes 17-foot jumper (J.R. Smith assists),home,True,"{'id': '4298', 'name': 'Timofey Mozgov'}","{'x': 19, 'y': 15}",True,"{'id': '92', 'txt': 'Jump Shot'}",,19,15,7:03,1,15,7,Timofey Mozgov makes 17-foot jumper (J.R. Smith assists),5,44,92,True
21,40082850945,"{'number': 1, 'displayValue': '1st Quarter'}",Stephen Curry  misses 25-foot  ,away,,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 6, 'y': 16}",True,"{'id': '132', 'txt': 'Step Back Jump Shot'}",,6,16,6:46,1,15,7,Stephen Curry  misses 25-foot  ,9,45,132,
22,40082850947,"{'number': 1, 'displayValue': '1st Quarter'}",Timofey Mozgov makes two point shot (LeBron James assists),home,True,"{'id': '4298', 'name': 'Timofey Mozgov'}","{'x': 19, 'y': 0}",True,"{'id': '93', 'txt': 'Hook Shot'}",,19,0,6:30,1,15,9,Timofey Mozgov makes two point shot (LeBron James assists),5,47,93,True
23,40082850948,"{'number': 1, 'displayValue': '1st Quarter'}",Draymond Green  misses layup,away,,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 24, 'y': 1}",True,"{'id': '95', 'txt': 'Layup Shot'}",,24,1,6:11,1,15,9,Draymond Green  misses layup,9,48,95,
24,40082850950,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith makes 6-foot two point shot,home,True,"{'id': '2444', 'name': 'JR Smith'}","{'x': 31, 'y': 2}",True,"{'id': '131', 'txt': 'Pullup Jump Shot'}",,31,2,6:01,1,15,11,J.R. Smith makes 6-foot two point shot,5,50,131,True
25,40082850955,"{'number': 1, 'displayValue': '1st Quarter'}",Stephen Curry makes 24-foot  three point jumper  (Andre Iguodala assists),away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 46, 'y': 12}",True,"{'id': '92', 'txt': 'Jump Shot'}",,46,12,5:48,1,18,11,Stephen Curry makes 24-foot  three point jumper  (Andre Iguodala assists),9,55,92,True
26,40082850956,"{'number': 1, 'displayValue': '1st Quarter'}",Draymond Green blocks Timofey Mozgov's   ,home,,"{'id': '4298', 'name': 'Timofey Mozgov'}","{'x': 25, 'y': -8}",True,"{'id': '109', 'txt': 'Running Layup Shot'}",,25,-8,5:24,1,18,11,Draymond Green blocks Timofey Mozgov's   ,5,56,109,
27,40082850957,"{'number': 1, 'displayValue': '1st Quarter'}",Andre Iguodala makes  three point jumper  (Draymond Green assists),away,True,"{'id': '2386', 'name': 'Andre Iguodala'}","{'x': 48, 'y': -1}",True,"{'id': '92', 'txt': 'Jump Shot'}",,48,-1,5:00,1,21,11,Andre Iguodala makes  three point jumper  (Draymond Green assists),9,57,92,True
28,40082850963,"{'number': 1, 'displayValue': '1st Quarter'}",LeBron James  misses 20-foot jumper,home,,"{'id': '1966', 'name': 'LeBron James'}","{'x': 14, 'y': 17}",True,"{'id': '92', 'txt': 'Jump Shot'}",,14,17,4:31,1,21,11,LeBron James  misses 20-foot jumper,5,63,92,
29,40082850969,"{'number': 1, 'displayValue': '1st Quarter'}",LeBron James makes layup (Matthew Dellavedova assists),home,True,"{'id': '1966', 'name': 'LeBron James'}","{'x': 24, 'y': 0}",True,"{'id': '95', 'txt': 'Layup Shot'}",,24,0,4:03,1,21,13,LeBron James makes layup (Matthew Dellavedova assists),5,69,95,True
30,40082850970,"{'number': 1, 'displayValue': '1st Quarter'}",Festus Ezeli makes two point shot (Draymond Green assists),away,True,"{'id': '6587', 'name': 'Festus Ezeli'}","{'x': 25, 'y': 0}",True,"{'id': '118', 'txt': 'Alley Oop Dunk Shot'}",,25,0,3:48,1,23,13,Festus Ezeli makes two point shot (Draymond Green assists),9,70,118,True
31,40082850971,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith makes two point shot,home,True,"{'id': '2444', 'name': 'JR Smith'}","{'x': 42, 'y': 0}",True,"{'id': '132', 'txt': 'Step Back Jump Shot'}",,42,0,3:25,1,23,15,J.R. Smith makes two point shot,5,71,132,True
32,40082850972,"{'number': 1, 'displayValue': '1st Quarter'}",Festus Ezeli makes dunk (Draymond Green assists),away,True,"{'id': '6587', 'name': 'Festus Ezeli'}","{'x': 25, 'y': 0}",True,"{'id': '96', 'txt': 'Dunk Shot'}",,25,0,3:10,1,25,15,Festus Ezeli makes dunk (Draymond Green assists),9,72,96,True
33,40082850973,"{'number': 1, 'displayValue': '1st Quarter'}",Matthew Dellavedova  misses 6-foot step back jumpshot,home,,"{'id': '2489716', 'name': 'Matthew Dellavedova'}","{'x': 23, 'y': 6}",True,"{'id': '132', 'txt': 'Step Back Jump Shot'}",,23,6,2:48,1,25,15,Matthew Dellavedova  misses 6-foot step back jumpshot,5,73,132,
34,40082850975,"{'number': 1, 'displayValue': '1st Quarter'}",Kevin Love  misses step back jumpshot,home,,"{'id': '3449', 'name': 'Kevin Love'}","{'x': 34, 'y': -1}",True,"{'id': '132', 'txt': 'Step Back Jump Shot'}",,34,-1,2:44,1,25,15,Kevin Love  misses step back jumpshot,5,75,132,
35,40082850978,"{'number': 1, 'displayValue': '1st Quarter'}",Draymond Green misses free throw 1 of 2,away,,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 25, 'y': -8}",True,"{'id': '98', 'txt': 'Free Throw - 1 of 2'}",True,25,-8,2:38,1,25,15,Draymond Green misses free throw 1 of 2,9,78,98,
36,40082850981,"{'number': 1, 'displayValue': '1st Quarter'}",Draymond Green makes free throw 2 of 2,away,True,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 25, 'y': -8}",True,"{'id': '99', 'txt': 'Free Throw - 2 of 2'}",True,25,-8,2:38,1,26,15,Draymond Green makes free throw 2 of 2,9,81,99,True
37,40082850985,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith makes 11-foot two point shot,home,True,"{'id': '2444', 'name': 'JR Smith'}","{'x': 18, 'y': 8}",True,"{'id': '114', 'txt': 'Turnaround Jump Shot'}",,18,8,2:20,1,26,17,J.R. Smith makes 11-foot two point shot,5,85,114,True
38,40082850990,"{'number': 1, 'displayValue': '1st Quarter'}",J.R. Smith makes two point shot (LeBron James assists),home,True,"{'id': '2444', 'name': 'JR Smith'}","{'x': 25, 'y': 1}",True,"{'id': '112', 'txt': 'Reverse Layup Shot'}",,25,1,1:28,1,28,19,J.R. Smith makes two point shot (LeBron James assists),5,90,112,True
39,40082850991,"{'number': 1, 'displayValue': '1st Quarter'}",Stephen Curry makes 27-foot  three point jumper ,away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 20, 'y': 27}",True,"{'id': '92', 'txt': 'Jump Shot'}",,20,27,1:17,1,31,19,Stephen Curry makes 27-foot  three point jumper ,9,91,92,True
40,40082850995,"{'number': 1, 'displayValue': '1st Quarter'}",Stephen Curry makes 24-foot  three point jumper  (Leandro Barbosa assists),away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 46, 'y': 12}",True,"{'id': '92', 'txt': 'Jump Shot'}",,46,12,58.0,1,34,19,Stephen Curry makes 24-foot  three point jumper  (Leandro Barbosa assists),9,95,92,True
41,40082850996,"{'number': 1, 'displayValue': '1st Quarter'}",LeBron James  misses driving layup,home,,"{'id': '1966', 'name': 'LeBron James'}","{'x': 26, 'y': 0}",True,"{'id': '110', 'txt': 'Driving Layup Shot'}",,26,0,42.0,1,34,19,LeBron James  misses driving layup,5,96,110,
42,400828509101,"{'number': 1, 'displayValue': '1st Quarter'}",LeBron James makes two point shot,home,True,"{'id': '1966', 'name': 'LeBron James'}","{'x': 25, 'y': 0}",True,"{'id': '116', 'txt': 'Running Dunk Shot'}",,25,0,29.0,1,34,21,LeBron James makes two point shot,5,101,116,True
43,400828509102,"{'number': 1, 'displayValue': '1st Quarter'}",Harrison Barnes  misses three point jumper ,away,,"{'id': '6578', 'name': 'Harrison Barnes'}","{'x': 48, 'y': -1}",True,"{'id': '92', 'txt': 'Jump Shot'}",,48,-1,7.0,1,34,21,Harrison Barnes  misses three point jumper ,9,102,92,
44,400828509109,"{'number': 2, 'displayValue': '2nd Quarter'}",Kyrie Irving  misses 21-foot jumper,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 20, 'y': 20}",True,"{'id': '92', 'txt': 'Jump Shot'}",,20,20,11:45,2,34,21,Kyrie Irving  misses 21-foot jumper,5,109,92,
45,400828509111,"{'number': 2, 'displayValue': '2nd Quarter'}",Harrison Barnes  misses 19-foot jumper,away,,"{'id': '6578', 'name': 'Harrison Barnes'}","{'x': 14, 'y': 16}",True,"{'id': '92', 'txt': 'Jump Shot'}",,14,16,11:30,2,34,21,Harrison Barnes  misses 19-foot jumper,9,111,92,
46,400828509113,"{'number': 2, 'displayValue': '2nd Quarter'}",Iman Shumpert makes 18-foot jumper,home,True,"{'id': '6468', 'name': 'Iman Shumpert'}","{'x': 16, 'y': 16}",True,"{'id': '92', 'txt': 'Jump Shot'}",,16,16,11:14,2,34,23,Iman Shumpert makes 18-foot jumper,5,113,92,True
47,400828509114,"{'number': 2, 'displayValue': '2nd Quarter'}",Harrison Barnes makes 9-foot two point shot,away,True,"{'id': '6578', 'name': 'Harrison Barnes'}","{'x': 32, 'y': 6}",True,"{'id': '137', 'txt': 'Turnaround Fade Away Jump Shot'}",,32,6,10:52,2,36,23,Harrison Barnes makes 9-foot two point shot,9,114,137,True
48,400828509115,"{'number': 2, 'displayValue': '2nd Quarter'}",Kyrie Irving  misses 8-foot two point shot,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 28, 'y': 8}",True,"{'id': '130', 'txt': 'Floating Jump Shot'}",,28,8,10:41,2,36,23,Kyrie Irving  misses 8-foot two point shot,5,115,130,
49,400828509118,"{'number': 2, 'displayValue': '2nd Quarter'}",Andre Iguodala makes two point shot (Leandro Barbosa assists),away,True,"{'id': '2386', 'name': 'Andre Iguodala'}","{'x': 25, 'y': 0}",True,"{'id': '116', 'txt': 'Running Dunk Shot'}",,25,0,10:32,2,38,23,Andre Iguodala makes two point shot (Leandro Barbosa assists),9,118,116,True
50,400828509123,"{'number': 2, 'displayValue': '2nd Quarter'}",Anderson Varejao makes 15-foot jumper (Kyrie Irving assists),home,True,"{'id': '2419', 'name': 'Anderson Varejao'}","{'x': 31, 'y': 14}",True,"{'id': '92', 'txt': 'Jump Shot'}",,31,14,9:45,2,38,25,Anderson Varejao makes 15-foot jumper (Kyrie Irving assists),5,123,92,True
51,400828509128,"{'number': 2, 'displayValue': '2nd Quarter'}",Kevin Love  misses three point jumper ,home,,"{'id': '3449', 'name': 'Kevin Love'}","{'x': 49, 'y': 0}",True,"{'id': '92', 'txt': 'Jump Shot'}",,49,0,9:22,2,38,25,Kevin Love  misses three point jumper ,5,128,92,
52,400828509130,"{'number': 2, 'displayValue': '2nd Quarter'}",Draymond Green makes 24-foot  three point jumper  (Klay Thompson assists),away,True,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 16, 'y': 23}",True,"{'id': '92', 'txt': 'Jump Shot'}",,16,23,9:14,2,41,25,Draymond Green makes 24-foot  three point jumper  (Klay Thompson assists),9,130,92,True
53,400828509131,"{'number': 2, 'displayValue': '2nd Quarter'}",Anderson Varejao makes 6-foot two point shot (Kyrie Irving assists),home,True,"{'id': '2419', 'name': 'Anderson Varejao'}","{'x': 23, 'y': 6}",True,"{'id': '130', 'txt': 'Floating Jump Shot'}",,23,6,9:02,2,41,27,Anderson Varejao makes 6-foot two point shot (Kyrie Irving assists),5,131,130,True
54,400828509132,"{'number': 2, 'displayValue': '2nd Quarter'}",Shaun Livingston makes jumper,away,True,"{'id': '2393', 'name': 'Shaun Livingston'}","{'x': 38, 'y': -2}",True,"{'id': '92', 'txt': 'Jump Shot'}",,38,-2,8:53,2,43,27,Shaun Livingston makes jumper,9,132,92,True
55,400828509137,"{'number': 2, 'displayValue': '2nd Quarter'}",LeBron James makes driving layup,home,True,"{'id': '1966', 'name': 'LeBron James'}","{'x': 23, 'y': 0}",True,"{'id': '110', 'txt': 'Driving Layup Shot'}",,23,0,8:37,2,43,29,LeBron James makes driving layup,5,137,110,True
56,400828509138,"{'number': 2, 'displayValue': '2nd Quarter'}",Klay Thompson  misses 11-foot jumper,away,,"{'id': '6475', 'name': 'Klay Thompson'}","{'x': 34, 'y': 6}",True,"{'id': '92', 'txt': 'Jump Shot'}",,34,6,8:15,2,43,29,Klay Thompson  misses 11-foot jumper,9,138,92,
57,400828509140,"{'number': 2, 'displayValue': '2nd Quarter'}",Kyrie Irving makes 18-foot jumper,home,True,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 10, 'y': 10}",True,"{'id': '92', 'txt': 'Jump Shot'}",,10,10,8:04,2,43,31,Kyrie Irving makes 18-foot jumper,5,140,92,True
58,400828509141,"{'number': 2, 'displayValue': '2nd Quarter'}",Shaun Livingston makes layup (Draymond Green assists),away,True,"{'id': '2393', 'name': 'Shaun Livingston'}","{'x': 24, 'y': 0}",True,"{'id': '95', 'txt': 'Layup Shot'}",,24,0,7:50,2,45,31,Shaun Livingston makes layup (Draymond Green assists),9,141,95,True
59,400828509142,"{'number': 2, 'displayValue': '2nd Quarter'}",Anderson Varejao  misses 16-foot jumper,home,,"{'id': '2419', 'name': 'Anderson Varejao'}","{'x': 24, 'y': 16}",True,"{'id': '92', 'txt': 'Jump Shot'}",,24,16,7:35,2,45,31,Anderson Varejao  misses 16-foot jumper,5,142,92,
60,400828509148,"{'number': 2, 'displayValue': '2nd Quarter'}",LeBron James  misses 10-foot jump bank shot,home,,"{'id': '1966', 'name': 'LeBron James'}","{'x': 16, 'y': 4}",True,"{'id': '122', 'txt': 'Jump Shot Bank'}",,16,4,7:18,2,45,31,LeBron James  misses 10-foot jump bank shot,5,148,122,
61,400828509150,"{'number': 2, 'displayValue': '2nd Quarter'}",Andre Iguodala makes dunk (Stephen Curry assists),away,True,"{'id': '2386', 'name': 'Andre Iguodala'}","{'x': 25, 'y': 0}",True,"{'id': '96', 'txt': 'Dunk Shot'}",,25,0,7:11,2,47,31,Andre Iguodala makes dunk (Stephen Curry assists),9,150,96,True
62,400828509152,"{'number': 2, 'displayValue': '2nd Quarter'}",Richard Jefferson misses free throw 1 of 2,home,,"{'id': '1006', 'name': 'Richard Jefferson'}","{'x': 25, 'y': -8}",True,"{'id': '98', 'txt': 'Free Throw - 1 of 2'}",True,25,-8,6:54,2,47,31,Richard Jefferson misses free throw 1 of 2,5,152,98,
63,400828509154,"{'number': 2, 'displayValue': '2nd Quarter'}",Richard Jefferson makes free throw 2 of 2,home,True,"{'id': '1006', 'name': 'Richard Jefferson'}","{'x': 25, 'y': -8}",True,"{'id': '99', 'txt': 'Free Throw - 2 of 2'}",True,25,-8,6:54,2,47,32,Richard Jefferson makes free throw 2 of 2,5,154,99,True
64,400828509156,"{'number': 2, 'displayValue': '2nd Quarter'}",Draymond Green makes 4-foot two point shot (Shaun Livingston assists),away,True,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 27, 'y': 4}",True,"{'id': '122', 'txt': 'Jump Shot Bank'}",,27,4,6:41,2,49,32,Draymond Green makes 4-foot two point shot (Shaun Livingston assists),9,156,122,True
65,400828509158,"{'number': 2, 'displayValue': '2nd Quarter'}",Draymond Green makes free throw 1 of 1,away,True,"{'id': '6589', 'name': 'Draymond Green'}","{'x': 25, 'y': -8}",True,"{'id': '97', 'txt': 'Free Throw - 1 of 1'}",True,25,-8,6:41,2,50,32,Draymond Green makes free throw 1 of 1,9,158,97,True
66,400828509160,"{'number': 2, 'displayValue': '2nd Quarter'}",Kyrie Irving  misses 17-foot jumper,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 8, 'y': 1}",True,"{'id': '92', 'txt': 'Jump Shot'}",,8,1,6:26,2,50,32,Kyrie Irving  misses 17-foot jumper,5,160,92,
67,400828509166,"{'number': 2, 'displayValue': '2nd Quarter'}",Andre Iguodala makes two point shot (Shaun Livingston assists),away,True,"{'id': '2386', 'name': 'Andre Iguodala'}","{'x': 25, 'y': 0}",True,"{'id': '116', 'txt': 'Running Dunk Shot'}",,25,0,5:52,2,52,32,Andre Iguodala makes two point shot (Shaun Livingston assists),9,166,116,True
68,400828509172,"{'number': 2, 'displayValue': '2nd Quarter'}",Kyrie Irving  misses 26-foot three point jumper ,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 6, 'y': 17}",True,"{'id': '92', 'txt': 'Jump Shot'}",,6,17,5:41,2,52,32,Kyrie Irving  misses 26-foot three point jumper ,5,172,92,
69,400828509174,"{'number': 2, 'displayValue': '2nd Quarter'}",Stephen Curry makes layup (Klay Thompson assists),away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 24, 'y': 0}",True,"{'id': '95', 'txt': 'Layup Shot'}",,24,0,5:26,2,54,32,Stephen Curry makes layup (Klay Thompson assists),9,174,95,True
70,400828509176,"{'number': 2, 'displayValue': '2nd Quarter'}",Stephen Curry makes free throw 1 of 1,away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 25, 'y': -8}",True,"{'id': '97', 'txt': 'Free Throw - 1 of 1'}",True,25,-8,5:26,2,55,32,Stephen Curry makes free throw 1 of 1,9,176,97,True
71,400828509178,"{'number': 2, 'displayValue': '2nd Quarter'}",Kyrie Irving  misses two point jumper,home,,"{'id': '6442', 'name': 'Kyrie Irving'}","{'x': 37, 'y': -1}",True,"{'id': '131', 'txt': 'Pullup Jump Shot'}",,37,-1,5:05,2,55,32,Kyrie Irving  misses two point jumper,5,178,131,
72,400828509182,"{'number': 2, 'displayValue': '2nd Quarter'}",Stephen Curry  misses 4-foot  ,away,,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 24, 'y': 4}",True,"{'id': '134', 'txt': 'Driving Jump Shot Bank'}",,24,4,4:52,2,55,32,Stephen Curry  misses 4-foot  ,9,182,134,
73,400828509185,"{'number': 2, 'displayValue': '2nd Quarter'}",Stephen Curry makes two point shot,away,True,"{'id': '3975', 'name': 'Stephen Curry'}","{'x': 25, 'y': -1}",True,"{'id': '109', 'txt': 'Running Layup Shot'}",,25,-1,4:31,2,57,32,Stephen Curry makes two point shot,9,185,109,True
